Date;Mkt.RF;SMB;HML;RMW;CMA;Mom;Afkast.RF
20160330;0,41;-0,27;0,14;-0,06;0,01;0,07;0,434034
20160331;-0,11;0,41;-0,48;-0,13;-0,11;-1,12;-0,20498
20160401;0,64;-0,34;-0,62;-0,36;-0,14;1,13;0,63309
20160404;-0,41;-0,33;-0,74;-0,25;-0,22;0,51;-0,32083
20160405;-0,94;-0,18;-0,36;0,06;0,18;0,18;-1,01446
20160406;1,14;0,05;-0,82;-0,47;-0,63;-1,46;1,050768
20160407;-1,23;-0,09;-0,35;-0,01;0,21;0,29;-1,19758
20160408;0,29;0,12;0,68;0,36;0,28;-0,65;0,278661
20160411;-0,28;0,01;0,95;-0,01;0,29;0,07;-0,27398
20160412;0,99;0,01;0,85;0,04;-0,15;-1,39;0,966214
20160413;1,23;0,95;0,35;-0,46;-0,34;-1,34;1,004016
20160414;0,03;-0,26;0,18;-0,36;-0,12;-0,14;0,017288
20160415;-0,04;0,3;-0,32;0,23;0,16;0,44;-0,09843
20160418;0,65;0,13;-0,19;-0,16;-0,04;-0,34;0,654097
20160419;0,29;-0,17;1,48;-0,24;0,38;-0,62;0,30845
20160420;0,15;-0,01;0,54;-0,3;-0,12;-1,05;0,076161
20160421;-0,47;-0,01;-0,59;-0,61;-0,34;-1,06;-0,51941
20160422;0,12;1,03;0,49;-0,08;0,96;-1,25;0,0047813
20160425;-0,24;-0,65;-0,17;0,07;-0,15;1,55;-0,1812
20160426;0,29;0,82;0,78;0,33;0,61;-0,84;0,187279
20160427;0,21;0,23;0,68;-0,19;0,79;-0,65;0,164938
20160428;-0,96;-0,2;0,05;-0,48;0,55;0,73;-0,92308
20160429;-0,5;-0,2;0,38;0,05;-0,24;0,69;-0,50631
20160502;0,78;-0,04;-0,36;0;-0,09;0,98;0,78
20160503;-1,05;-0,73;-0,49;0,54;0,02;1,6;-0,86867
20160504;-0,66;-0,16;0,06;0,45;0,28;1,31;-0,59469
20160505;-0,08;-0,53;0,09;0,1;0,01;0,27;-0,02489
20160506;0,38;0,07;0,24;0,17;0,25;0,33;0,316463
20160509;0,05;0,19;-1,48;0,1;-0,51;0,95;0,074347
20160510;1,26;-0,38;0,47;-0,11;0,05;-0,66;1,247367
20160511;-0,89;-0,33;0,78;-0,44;0;0,41;0,955155
20160512;-0,11;-0,59;0,15;0,38;0,11;1,3;-0,01795
20160513;-0,82;0,28;-0,66;-0,56;-0,17;0,06;-0,84882
20160516;0,99;0,21;-0,24;-0,05;-0,31;-0,77;0,978669
20160517;-0,95;-0,68;0,61;-0,12;-0,09;-1,56;-0,94213
20160518;0,1;0,14;0,83;-1,34;-0,65;0,32;0,019516
20160519;-0,33;-0,31;-0,29;0,39;-0,01;0,31;-0,37167
20160520;0,75;0,84;-0,3;-0,39;-0,38;-1,21;0,600949
20160523;-0,18;0,24;-0,32;-0,21;0,09;-0,24;-0,20954
20160524;1,43;0,61;-0,34;-0,1;-0,4;0,07;1,367137
20160525;0,72;-0,13;0,57;0,21;-0,1;-1,54;-0,69848
20160526;-0,04;-0,16;-0,51;0,17;-0,22;0,45;-0,02205
20160527;0,49;0,35;-0,22;-0,05;-0,09;-0,23;0,427688
20160531;-0,01;0,46;-0,36;-0,17;-0,33;-0,62;-0,10104
20160601;0,2;0,64;-0,25;-0,26;0,08;-0,13;0,112021
20160602;0,35;0,24;-0,59;-0,24;-0,06;-0,64;0,281471
20160603;-0,38;-0,19;-0,11;0,53;0,14;0,62;-0,29218
20160606;0,6;0,71;0,32;-0,19;-0,11;-1,38;0,488727
20160607;0,12;0,23;0,11;0,34;0,22;0;0,127946
20160608;0,37;0,43;-0,11;0,05;-0,1;0,55;0,329946
20160609;-0,27;-0,43;-0,22;0,31;0,13;1,19;-0,17277
20160610;-1,05;-0,38;-0,18;0,17;0,59;1,56;-0,91852
20160613;-0,83;-0,37;0,1;-0,24;-0,04;0,24;-0,81252
20160614;-0,19;0,14;-0,71;0,27;0,03;0,57;-0,18089
20160615;-0,11;0,26;-0,05;-0,05;0,05;-0,51;-0,18507
20160616;0,24;-0,31;-0,4;0,28;0,35;0,48;0,3123
20160617;-0,3;0,08;0,94;0,4;0,62;-0,95;-0,3268
20160620;0,71;0,59;-0,01;-0,16;0,12;-0,31;0,579817
20160621;0,21;-0,61;0,5;-0,2;-0,01;0,55;0,270211
20160622;-0,2;-0,3;0,08;0,06;0;0,12;-0,16616
20160623;1,45;0,54;0,43;-0,55;-0,2;-1,08;1,335402
20160624;-3,7;0,02;-1,14;0,93;0,09;2,01;-3,59298
20160627;-2,07;-1,05;-0,67;0,51;0,42;2,82;-1,81065
20160628;1,76;-0,38;0,14;-0,61;-0,58;-1,52;1,77602
20160629;1,8;0,31;-0,07;-0,11;-0,24;-0,69;1,702265
20160630;1,42;0,38;0,45;-0,13;0,37;0,69;1,3555
20160701;0,24;0,47;-0,4;-0,11;0,24;-1,01;0,193868
20160705;-0,85;-0,82;-1,36;0,57;-0,68;1,88;-0,68575
20160706;0,62;0,17;-0,13;-0,11;-0,16;-0,43;0,5343
20160707;0,02;0,34;-0,2;0,21;-0,31;-0,55;-0,08815
20160708;1,6;0,94;0,34;0,06;0,27;-0,62;1,524335
20160711;0,43;0,69;0,26;0,3;-0,08;-0,13;0,339861
20160712;0,75;0,73;0,99;-0,6;0,64;-1,51;0,69993
20160713;-0,05;-0,46;0,51;0,54;0;0,86;0,012475
20160714;0,51;-0,42;0,44;-0,05;0;-0,61;0,524917
20160715;-0,05;0,29;0;-0,3;0,01;-0,11;-0,09389
20160718;0,25;0,02;-0,12;0,08;-0,24;-0,69;0,237234
20160719;-0,22;-0,62;0,05;0,46;-0,24;0,64;-0,14452
20160720;0,48;0,4;-0,87;-0,03;-0,36;-0,8;0,42603
20160721;-0,38;-0,08;-0,01;0;0,02;-0,33;-0,36225
20160722;0,48;0,28;-0,08;0,4;-0,26;0,32;0,454391
20160725;-0,27;-0,01;-0,24;0,51;-0,39;-0,08;-0,30215
20160726;0,13;0,61;0,54;-0,45;0,74;-0,25;0,031281
20160727;-0,14;0,52;-0,44;-0,14;-0,56;-0,92;-0,12086
20160728;0,18;-0,45;-0,34;-0,07;-0,15;0,24;0,159622
20160729;0,17;-0,03;0,04;0;0,31;0,14;0,162129
20160801;-0,16;0,07;-0,87;0,68;-0,73;-0,06;-0,12798
20160802;-0,7;-0,63;0,17;-0,53;0,16;0,46;-0,63716
20160803;0,45;0,57;0,83;-0,71;0,15;-1,64;0,312394
20160804;0,05;0,06;-0,34;0,14;0,08;0,58;0,020259
20160805;0,93;0,56;0,86;-0,52;-0,36;-1,27;0,859344
20160808;-0,06;0,1;0,57;0;0,44;-0,45;-0,09171
20160809;0,05;-0,05;-0,32;-0,11;-0,23;0,45;0,037975
20160810;-0,29;-0,45;-0,13;0,7;0;0,83;-0,28747
20160811;0,54;0,14;0,04;-0,29;0,16;-0,7;0,472457
20160812;-0,06;0,12;-0,18;-0,18;-0,27;-0,24;-0,08061
20160815;0,39;0,79;0,39;-0,26;0,36;-1,05;0,278298
20160816;-0,57;-0,2;0,61;-0,09;0,31;-0,35;-0,54891
20160817;0,12;-0,49;0,25;0,08;0,05;0,39;0,185856
20160818;0,32;0,46;0,37;-0,51;0,35;0,05;0,218959
20160819;-0,11;0,1;-0,12;0,3;-0,14;-0,22;-0,14503
20160822;-0,02;0,22;-0,41;0,01;-0,36;0,16;-0,05732
20160823;0,27;0,55;-0,01;0,04;0,07;-0,4;0,194176
20160824;-0,56;-0,44;0,4;0,38;-0,07;0,48;-0,52503
20160825;-0,08;0,21;0,48;-0,19;0,29;0,44;-0,13752
20160826;-0,15;0,12;-0,13;-0,38;-0,2;-0,46;-0,15888
20160829;0,53;0,01;0,35;-0,1;0,21;-0,1;0,521812
20160830;-0,14;0,21;0,31;-0,06;-0,3;-0,43;0,194379
20160831;-0,24;-0,35;0,14;0,28;-0,34;0,26;-0,23858
20160901;0,03;0,06;-0,49;0,14;-0,13;0,62;-0,005146
20160902;0,53;0,42;0,36;-0,17;0,19;0,04;0,41911
20160906;0,26;0;-0,53;-0,71;-0,03;-0,16;-0,29917
20160907;0,09;0,6;0,03;-0,08;-0,25;-0,64;-0,01564
20160908;-0,18;0,03;0,57;-0,88;0,42;-0,67;-0,22331
20160909;-2,47;-0,55;0,31;0,06;-0,44;-0,19;-2,45321
20160912;1,44;-0,04;-0,47;-0,07;-0,2;-0,25;1,466706
20160913;-1,48;-0,32;-0,47;0,62;-0,76;0,18;1,482067
20160914;-0,08;0,05;-0,83;0,13;-0,51;0,35;-0,05977
20160915;1,07;0,3;-0,33;0,08;-0,21;0,1;1,009928
20160916;-0,36;0,28;-0,46;0,16;-0,19;0,11;0,376225
20160919;0,05;0,5;0,16;-0,06;0,34;0,05;-0,00287
20160920;-0,02;-0,32;-0,51;-0,46;-0,11;0,02;0,028919
20160921;1,12;0,19;0,33;-0,42;0,52;0,58;1,090711
20160922;0,7;0,81;-0,05;0,04;0,13;-0,21;-0,65099
20160923;-0,6;-0,08;-0,19;0,41;-0,46;-0,34;-0,57468
20160926;-0,88;-0,29;-0,35;-0,17;0,2;0,45;-0,85978
20160927;0,64;-0,12;-0,53;0,02;-0,41;0,03;0,643425
20160928;0,56;0,21;1,1;-1,16;1,14;0,26;0,528647
20160929;-0,98;-0,4;0,54;0,28;0,68;0,41;-0,93313
20160930;0,88;0,42;0,35;-0,2;0,1;-0,33;0,795791
20161003;-0,26;-0,05;-0,13;-0,02;0,15;-0,07;-0,32707
20161004;-0,46;0,06;0,09;0,15;-0,31;-0,57;-0,49656
20161005;0,58;0,41;0,78;-0,45;0,44;-0,78;0,42867
20161006;-0,06;-0,23;0,37;0,43;0,24;0,77;0,047154
20161007;-0,38;-0,53;0,16;-0,23;-0,38;0,19;-0,32635
20161010;0,52;0,56;0,01;-0,61;-0,22;0,04;0,459594
20161011;-1,3;-0,56;0,49;0,34;0,09;0,05;1,24365
20161012;0,06;-0,2;0,37;0,73;0,15;0,59;0,113661
20161013;-0,42;-0,74;-0,63;0,29;-0,13;0,11;-0,31093
20161014;0,01;-0,33;0,57;0,11;0,09;0,34;0,019164
20161017;-0,29;-0,03;0,14;0,1;0,14;0,52;-0,3048
20161018;0,6;-0,16;0,03;-0,33;-0,29;-0,3;0,615036
20161019;0,25;0,12;0,91;-0,11;0,47;-0,35;-0,2202
20161020;-0,16;-0,05;-0,11;-0,49;-0,04;-0,4;-0,13857
20161021;0,02;-0,18;-0,32;0,18;-0,18;-0,26;-0,009406
20161024;0,54;0,07;-0,16;0,59;-0,49;0,42;0,473976
20161025;-0,46;-0,59;0,23;0,04;-0,01;0,05;-0,38077
20161026;-0,23;-0,73;0,74;0,1;0,54;-0,75;-0,17504
20161027;-0,33;-0,94;0,6;-0,09;-0,04;-0,18;-0,29968
20161028;-0,29;-0,11;0,1;-0,07;0,33;0,49;-0,31182
20161031;0,02;0,09;0,14;0,6;-0,32;0,82;-0,01323
20161101;-0,68;-0,36;0,17;-0,53;-0,06;-0,27;0,677692
20161102;-0,73;-0,58;0,35;0,94;0,15;0,19;-0,65355
20161103;-0,4;-0,39;1,02;0,11;0,79;0,86;-0,44334
20161104;-0,12;0,84;-0,43;-0,09;-0,07;-0,61;-0,16761
20161107;2,23;0,18;-0,16;-0,27;-0,18;-0,24;-2,22335
20161108;0,4;-0,11;-0,19;-0,05;0,3;0,59;-0,3782
20161109;1,46;2,08;0,99;-0,71;0,73;-2,08;1,106704
20161110;0,32;1,46;1,8;-0,12;0,38;-1,93;0,194076
20161111;0,18;2,52;-0,04;0,16;-0,35;-0,19;-0,14079
20161114;0,21;0,88;1,43;-0,11;0,35;-1,49;-0,01255
20161115;0,8;-0,56;0,15;-0,63;0,18;0,76;0,747082
20161116;-0,12;0,23;-0,56;0,82;-0,17;0,78;0,157229
20161117;0,56;0,16;-0,13;0,25;-0,47;-0,09;0,466629
20161118;-0,16;0,57;0,39;-0,2;0,1;0,2;-0,23967
20161121;0,77;-0,27;0,08;-0,12;0,31;0,38;0,745139
20161122;0,31;0,62;0,58;0,83;0,31;0,51;0,215543
20161123;0,16;0,57;0,18;-0,29;0,18;-0,45;0,079801
20161125;0,4;-0,06;-0,24;0,22;-0,15;0,06;0,390433
20161128;-0,64;-0,78;0,07;0,65;-0,34;0,64;-0,52645
20161129;0,11;-0,38;-0,07;0,52;-0,49;0,31;0,132532
20161130;-0,25;-0,19;2,25;-1,58;1,97;-0,77;-0,26635
20161201;-0,36;-0,4;2,06;0,29;0,62;-0,45;-0,35255
20161202;0;-0,01;-0,32;-0,1;0,08;0,44;0,038706
20161205;0,75;1,12;0,28;-0,26;-0,18;-0,25;0,58113
20161206;0,48;0,65;0,23;-0,13;-0,1;-0,46;-0,34209
20161207;1,26;-0,5;0,52;0,88;-0,01;0,17;1,315319
20161208;0,36;1,24;0,59;-0,24;-0,11;-0,38;-0,21694
20161209;0,46;-0,36;0,12;-0,06;-0,05;-0,71;0,592895
20161212;-0,3;-0,97;-0,1;-0,01;0,07;0,15;-0,11474
20161213;0,6;-0,57;-0,28;0,01;-0,17;-0,12;0,652977
20161214;-0,82;-0,37;-0,28;0,52;-0,51;0,07;-0,81272
20161215;0,46;0,44;0,28;0,04;0,05;0,29;0,387323
20161216;-0,22;-0,03;-0,41;-0,27;0,01;-0,8;-0,17606
20161219;0,22;0,32;0,09;0,3;0,04;0,15;0,196514
20161220;0,44;0,5;0,68;0,12;0,07;0,46;0,362752
20161221;-0,24;-0,35;0,23;0,13;0,06;0,29;-0,24673
20161222;-0,3;-0,77;0,25;-0,24;0,06;0,28;-0,1873
20161223;0,19;0,52;-0,51;-0,35;-0,14;-0,41;0,124168
20161227;0,27;0,23;0,13;0,17;0,03;0,28;0,223844
20161228;-0,87;-0,3;0,09;0,14;-0,16;-0,14;0,834655
20161229;-0,04;0,09;-0,31;0,25;0,05;0,08;-0,03033
20161230;-0,52;-0,05;0,21;-0,14;0,06;-0,3;0,462708
20170103;0,83;-0,09;0,08;-0,24;0,27;-0,61;-0,85066
20170104;0,79;0,97;-0,15;-0,41;-0,03;-0,39;-0,57423
20170105;-0,21;-1;-0,8;-0,17;-0,08;-0,65;-0,07907
20170106;0,29;-0,71;-0,31;-0,31;-0,29;-0,21;0,349697
20170109;-0,37;-0,31;-1,04;0,2;-0,52;-0,37;-0,35686
20170110;0,16;1,02;0,56;-0,03;0,06;0,72;-0,002
20170111;0,31;-0,23;0,53;0,16;0,28;0,76;0,280956
20170112;-0,3;-0,64;-0,89;0,04;-0,29;-0,53;-0,21648
20170113;0,29;0,62;-0,08;-0,27;-0,15;0,18;0,182986
20170117;-0,49;-0,98;-0,59;0,44;0,42;-0,9;-0,29875
20170118;0,24;0,21;0,24;0;-0,09;0,51;0,174375
20170119;-0,38;-0,54;-0,04;-0,05;-0,03;0,35;-0,36293
20170120;0,33;0,07;0,18;0,1;-0,01;0,19;0,334619
20170123;-0,29;-0,05;-0,3;0,43;-0,37;0,09;-0,27101
20170124;0,83;0,78;0,8;-0,15;0,5;1,17;0,654454
20170125;0,84;0,2;0,35;-0,15;-0,14;0,5;0,800607
20170126;-0,1;-0,58;0,38;-0,07;-0,17;0,52;-0,07553
20170127;-0,12;-0,03;-0,66;0,1;0,07;0,02;-0,08865
20170130;-0,68;-0,73;-0,41;0,64;-0,15;-0,69;-0,60295
20170131;0;0,83;-0,55;-0,4;-0,21;-0,71;-0,091
20170201;0,04;-0,05;0,02;0,25;-0,25;0,44;0,027839
20170202;-0,02;-0,33;-0,31;-0,35;0,2;-0,52;0,055029
20170203;0,82;0,65;0,64;-0,5;0,35;0,81;0,724484
20170206;-0,27;-0,61;-0,2;0,03;-0,21;-0,27;-0,21354
20170207;-0,01;-0,37;-0,51;0,42;-0,23;-0,25;0,020682
20170208;0,06;-0,28;-0,53;0,34;-0,11;-0,61;0,067339
20170209;0,72;0,73;0,02;-0,27;0,03;0,47;0,573246
20170210;0,38;0,39;0,12;-0,01;0,16;-0,35;0,354606
20170213;0,49;-0,27;0,32;0,05;0,05;0,23;0,522589
20170214;0,45;-0,15;0,33;-0,41;-0,07;0,09;0,39873
20170215;0,54;0,14;-0,44;0,19;-0,08;-0,28;0,497234
20170216;-0,16;-0,21;-0,03;0,35;-0,22;-0,07;-0,08841
20170217;0,2;-0,06;-0,57;0,09;-0,38;-0,41;0,165858
20170221;0,6;0,04;0,13;0,33;0,35;0,09;0,602808
20170222;-0,15;-0,38;0,11;0,54;-0,34;-0,03;-0,11023
20170223;-0,11;-0,72;0,26;-0,29;-0,44;-0,59;0,039899
20170224;0,15;-0,09;-0,92;0,33;-0,21;-0,6;0,147335
20170227;0,22;0,85;-0,34;-0,37;-0,11;0,19;0,099802
20170228;-0,42;-1,35;0,21;-0,03;-0,15;0,06;-0,25983
20170301;1,47;0,54;0,71;-0,41;0,55;1,26;1,366383
20170302;-0,7;-0,56;-0,88;0,56;-0,47;-1,07;-0,58699
20170303;0,09;-0,17;0,13;-0,03;-0,08;0,62;0,04938
20170306;-0,38;-0,42;-0,1;-0,06;0;0,08;-0,32872
20170307;-0,36;-0,35;-0,05;0,12;-0,25;0,14;-0,29233
20170308;-0,19;-0,16;-0,82;0,51;-0,73;-0,71;-0,22943
20170309;0,04;-0,52;-0,28;-0,59;-0,16;-0,13;0,078984
20170310;0,34;0,05;-0,39;0,26;0,02;-0,2;0,325868
20170313;0,13;0,33;-0,02;-0,11;0,05;0,54;0,035669
20170314;-0,36;-0,22;0,03;0,51;-0,24;-0,14;-0,3389
20170315;0,86;0,71;-0,42;-0,16;0,55;-0,06;0,836473
20170316;-0,06;0,44;0,24;-0,09;-0,38;-0,14;0,161666
20170317;-0,08;0,55;-0,26;0,16;-0,02;0,11;-0,13244
20170320;-0,25;-0,16;-0,75;-0,17;-0,03;0,04;-0,20199
20170321;-1,48;-1,41;-0,68;0,77;0,29;-1,7;-1,2418
20170322;0,16;-0,33;-0,54;0,17;-0,13;0,22;0,187992
20170323;-0,03;0,74;0,46;-0,02;0,19;0,13;-0,10703
20170324;-0,05;0,11;-0,24;-0,28;-0,32;0,09;-0,0854
20170327;-0,05;0,47;-0,52;-0,24;-0,28;-0,34;-0,10296
20170328;0,72;-0,06;0,71;0,02;0,38;0,37;0,724148
20170329;0,18;0,32;-0,06;-0,33;0,13;-0,48;-0,10954
20170330;0,36;0,41;0,93;-0,11;-0,15;0,72;0,292504
20170331;-0,16;0,55;-0,3;0,1;0,08;-0,03;-0,2265
20170403;-0,28;-1,15;-0,11;-0,16;-0,07;0,05;-0,16722
20170404;0,05;-0,24;0,31;-0,11;0,17;0,39;0,05296
20170405;-0,44;-0,83;-0,3;0,4;-0,09;-0,46;-0,30849
20170406;0,32;0,75;0,5;-0,13;0,37;0,03;0,189949
20170407;-0,08;0,09;-0,26;0,01;-0,04;-0,03;-0,08572
20170410;0,08;0,15;0,1;0,18;0,48;-0,91;0,065774
20170411;-0,05;0,8;0,25;0,19;0,19;0,17;-0,14639
20170412;-0,49;-0,94;-0,52;-0,08;-0,54;-0,61;-0,37899
20170413;-0,75;-0,33;-0,79;0,01;-0,35;-0,29;-0,68447
20170417;0,89;0,29;0,22;0,08;-0,15;0,52;0,858332
20170418;-0,25;0,3;-0,16;0,34;0,1;-0,03;0,287335
20170419;-0,08;0,56;-0,38;0,43;-0,85;0,18;-0,17463
20170420;0,83;0,58;0,26;0,29;-0,19;0,42;0,752719
20170421;-0,28;0,05;-0,14;0,34;-0,2;0,17;0,300501
20170424;1,18;0,27;0,51;-0,01;0,15;0,94;1,081009
20170425;0,66;0,38;-0,05;-0,38;0,3;0,13;0,60606
20170426;0,04;0,75;0,31;0,24;0,01;-0,28;-0,05156
20170427;0,05;-0,21;-0,96;0,22;-0,59;0,23;0,052289
20170428;-0,3;-0,75;-0,59;0,02;-0,21;-0,1;-0,19431
20170501;0,21;0,25;-0,13;-0,17;-0,51;0,93;0,170224
20170502;0,03;-0,46;-0,21;0,43;-0,33;-0,62;0,115912
20170503;-0,19;-0,52;0,2;-0,05;0,13;0,03;-0,13013
20170504;0,02;-0,11;-0,36;0,46;-0,7;-0,02;0,055205
20170505;0,46;0,08;0,04;-0,24;0,66;-0,31;0,405869
20170508;-0,04;-0,25;0,28;0,03;0,05;0,1;0,0007511
20170509;-0,05;0,4;-0,79;0,35;-0,37;-0,03;-0,10553
20170510;0,21;0,24;0,02;-0,32;0,36;0,06;0,110062
20170511;-0,26;-0,4;-0,15;-0,33;-0,01;0,06;-0,21928
20170512;-0,18;-0,38;-0,62;-0,27;-0,33;0,33;-0,15084
20170515;0,53;0,25;0,2;-0,31;0,05;0,05;0,474644
20170516;-0,03;0,1;-0,1;-0,22;-0,14;0,85;0,065684
20170517;-1,97;-0,98;-0,53;0,52;0,3;-1,53;-1,82083
20170518;0,4;0;-0,4;-0,32;-0,61;0,64;0,365684
20170519;0,7;-0,34;0,41;-0,07;0,79;-0,2;0,67375
20170522;0,56;0,25;-0,3;0,02;-0,32;0,35;-0,51901
20170523;0,18;0;0,61;-0,27;0,07;0,49;0,180791
20170524;0,24;-0,22;-0,5;0,17;-0,31;0,13;0,245914
20170525;0,42;-0,35;-0,77;0,64;-0,64;0,59;0,441188
20170526;0,06;-0,02;0,09;0,2;0,15;0,18;0,028055
20170530;-0,19;-0,54;-0,32;0,66;-0,03;0,06;-0,12346
20170531;-0,02;-0,04;-0,56;0,31;-0,09;-0,03;-0,049
20170601;0,95;1;0,03;-0,22;0,04;-0,49;0,754111
20170602;0,35;0,41;-0,8;0,27;-0,48;0,63;0,367773
20170605;-0,17;-0,46;0;-0,19;0,01;0,05;-0,12477
20170606;-0,28;0,1;-0,07;-0,56;0,36;-0,02;-0,2809
20170607;0,15;-0,13;0,01;0,54;-0,69;1,36;0,153833
20170608;0,18;1,2;0,92;-0,68;-0,04;0,93;0,023714
20170609;-0,12;0,28;2,38;-0,18;1,13;-1,57;-0,086
20170612;-0,11;-0,19;0,35;0,03;0,61;-1,16;-0,10087
20170613;0,55;0,06;-0,14;-0,28;-0,08;0,52;0,448142
20170614;-0,17;-0,53;-0,55;0,17;-0,52;-0,21;-0,10258
20170615;-0,3;-0,3;-0,12;0,03;-0,07;0,3;-0,22696
20170616;-0,03;-0,26;-0,18;-0,53;0,14;0,12;0,025366
20170619;0,86;0,11;-0,75;-0,02;-0,09;0,76;0,83172
20170620;-0,73;-0,44;-0,51;-0,21;-0,25;0,16;0,666667
20170621;-0,07;-0,22;-1,69;-0,15;-1,15;0,6;-0,06127
20170622;0,02;0,46;-0,42;-0,1;-0,04;-0,58;-0,04857
20170623;0,24;0,73;-0,51;-0,4;0,04;-0,09;0,15309
20170626;0,04;0,07;0,69;0,25;0,18;-0,61;0,028579
20170627;-0,84;-0,21;1,33;0,35;0,33;-0,31;-0,81027
20170628;1,02;0,8;0,21;-0,15;-0,08;0,93;0,877804
20170629;-0,83;0,08;1,38;-0,22;0,35;-0,5;0,857003
20170630;0,14;-0,1;-0,24;0,22;0,3;-0,33;0,150325
20170703;0,24;0,45;1,21;-0,53;0,66;-0,64;0,227079
20170705;0,12;-0,7;-0,57;0,14;-0,69;1,43;0,141327
20170706;-0,95;-0,45;0,11;0,21;-0,03;0,76;-0,94088
20170707;0,7;0,4;-0,41;0,22;-0,52;0,87;0,636315
20170710;0,05;-0,44;-0,09;-0,12;-0,11;0,36;-0,09678
20170711;0;0,31;-0,53;-0,31;0,15;0;0,074272
20170712;0,72;0,06;-0,53;0,1;-0,23;0,3;0,726562
20170713;0,17;-0,01;0,37;0,03;0,2;-0,42;-0,19146
20170714;0,42;-0,22;-0,51;0,19;0,03;-0,14;0,463353
20170717;0;0,22;0,13;0,19;0,07;-0,17;-0,009286
20170718;0,04;-0,37;-0,33;-0,1;-0,41;0,46;0,055777
20170719;0,59;0,47;0,03;-0,24;0,13;-0,38;0,533265
20170720;-0,01;0,05;-0,01;0,09;-0,23;-0,08;-0,01936
20170721;-0,08;-0,43;-0,28;0,04;-0,28;0,31;-0,04079
20170724;-0,03;0,12;-0,2;-0,21;-0,38;0,98;-0,11037
20170725;0,38;0,44;0,92;-0,17;0,7;-0,68;0,288318
20170726;-0,06;-0,46;-0,7;-0,17;0,04;-0,19;0,024259
20170727;-0,14;-0,64;0,45;0,25;0,42;-1,03;-0,10126
20170728;-0,17;-0,08;0,24;-0,21;0,19;0,17;-0,13812
20170731;-0,11;-0,26;0,44;-0,12;0,15;-0,04;-0,07681
20170801;0,24;-0,18;0,18;0,23;-0,48;0,66;0,24091
20170802;-0,08;-1,15;0,15;0,09;-0,35;0,65;0,045266
20170803;-0,21;-0,34;-0,29;0,28;-0,28;0,31;-0,22236
20170804;0,25;0,33;0,36;-0,14;0,03;0,07;0,184904
20170807;0,16;-0,11;-0,6;0,31;-0,37;0,47;0,160727
20170808;-0,24;-0,11;0,21;-0,32;-0,15;0,61;-0,24544
20170809;-0,14;-0,8;-0,1;0,1;0,04;-0,24;-0,04036
20170810;-1,49;-0,3;0,25;0,25;0,13;-0,49;-1,45144
20170811;0,2;0,17;-0,88;0,39;-0,12;0,03;0,123553
20170814;1,03;0,28;0,06;0;-0,45;1,13;1,000375
20170815;-0,11;-0,86;-0,04;-0,15;-0,25;0,6;0,045882
20170816;0,18;-0,14;-0,45;0,32;-0,13;-0,04;0,13801
20170817;-1,59;-0,17;-0,15;-0,03;0,13;-0,55;-1,54769
20170818;-0,15;0,13;0,21;-0,28;-0,01;0,19;-0,18754
20170821;0,06;-0,28;-0,22;0,16;-0,09;0,09;0,112262
20170822;1,07;-0,02;-0,25;-0,2;0,11;0,54;0,990082
20170823;-0,32;0,13;0,4;-0,47;0,09;-0,24;0,34136
20170824;-0,14;0,58;0,18;-0,5;0,09;0,02;-0,21144
20170825;0,18;0,18;0,58;0,15;0,26;-0,44;0,163284
20170828;0,08;0,32;-0,74;0,21;-0,19;0,38;0,04471
20170829;0,1;0,1;-0,39;0,04;0,1;0,24;0,08028
20170830;0,53;0;-0,32;0,09;-0,46;0,56;0,457513
20170831;0,62;0,39;-0,42;-0,31;-0,1;-0,01;-0,57611
20170901;0,27;0,43;0,44;-0,06;0,35;-0,38;-0,20325
20170905;-0,81;-0,02;-0,95;-0,07;0,54;-0,71;-0,76008
20170906;0,28;-0,02;0,13;-0,33;0,09;-0,79;0,307875
20170907;-0,07;0,02;-0,93;0,02;0,08;0,03;-0,02285
20170908;-0,16;0,13;0,36;0,24;-0,14;0,45;-0,15388
20170911;1,08;-0,08;0,63;-0,33;-0,11;0,28;1,078923
20170912;0,43;0,35;0,71;0,1;0,18;-0,54;-0,3414
20170913;0,11;0,31;0,36;-0,33;0,09;-0,53;-0,08071
20170914;-0,12;-0,05;-0,07;-0,33;0,23;0,04;-0,11507
20170915;0,19;0,24;0,12;0,3;0;-0,13;0,179724
20170918;0,24;0,4;0,2;-0,47;0,21;0,49;0,140587
20170919;0,15;-0,21;0,35;0,02;0,07;0,79;0,106028
20170920;0,16;0,28;0,52;-0,18;0,31;-0,3;0,058431
20170921;-0,28;0,16;0,37;-0,01;-0,08;0,11;-0,3096
20170922;0,12;0,43;0,13;0,35;0,28;-0,39;0,059784
20170925;-0,25;0,35;0,63;-0,25;0,65;-1,42;-0,2272
20170926;0,05;0,45;0,13;0,6;-0,12;-0,03;0,0022096
20170927;0,63;1,41;0,17;-0,26;-0,53;0,83;0,403516
20170928;0,13;0,15;-0,07;-0,11;-0,19;0,51;0,115461
20170929;0,35;-0,12;-0,27;-0,07;-0,35;0,38;0,365509
20171002;0,5;0,87;0,16;-0,19;0,26;-0,02;0,3834
20171003;0,26;-0,03;-0,02;-0,05;-0,1;0,05;0,211885
20171004;0,05;-0,35;-0,45;-0,12;0;0,2;0,120675
20171005;0,55;-0,31;0,35;-0,28;-0,17;-0,03;0,560676
